index,city,state,zipcode,address,loc_name,loc_number,url,promotion,latitude,longitude,is_open,closed_message,delivery_fee,delivery_time,review_count,review_rating,price_bucket,img1,img2,img3,img4,img5,scan_date,TID
30,Albertville,AL,35950,"7398 Us Highway 431, Albertville, AL 35950",Bojangles (7398 US Highway 431),972ac921-ad32-41d4-b430-49b71c2ca5e2,https://www.ubereats.com/store/bojangles-7398-us-highway-431/972ac921-ad32-41d4-b430-49b71c2ca5e2,,34.27784,-86.20807,False,Opens at 5:30 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/cac0fa58-573c-46d4-bf2b-e5d2b45e44a5.jpeg,https://d1ralsognjng37.cloudfront.net/3e695001-da6b-46e0-ba93-e060d309ef26.jpeg,https://d1ralsognjng37.cloudfront.net/5da2e2a9-0fe3-4edc-956a-5e0e48fc79b5.jpeg,https://d1ralsognjng37.cloudfront.net/353d0b10-7f6f-4753-a5a8-4e1fb103a2cf.jpeg,https://d1ralsognjng37.cloudfront.net/58bcfefc-e7e7-410e-bac1-bb36d2984dda.jpeg,2022-11-09 18:03:43,31
31,Albertville,AL,35951,"900 Highland Avenue, Albertville, AL 35951",Wilson's Barbecue,e89b3478-1d82-4283-9878-e2482727222a,https://www.ubereats.com/store/wilsons-barbecue/e89b3478-1d82-4283-9878-e2482727222a,,34.27856,-86.20887,False,Opens at 10:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/a967163ab88683701365d589eeea165d-w2880-0b.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/a967163ab88683701365d589eeea165d-w240-22.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/a967163ab88683701365d589eeea165d-w550-16.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/a967163ab88683701365d589eeea165d-w640-c2.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/a967163ab88683701365d589eeea165d-w750-96.jpg,2022-11-09 18:03:43,32
32,Albertville,AL,35950,"7343 Us Highway 431, Albertville, AL 35950",Subway (7343 US Highway 431),b0c7a5a0-c1ee-4ae6-8527-c0b8084be46d,https://www.ubereats.com/store/subway-7343-us-highway-431/b0c7a5a0-c1ee-4ae6-8527-c0b8084be46d,,34.2764,-86.20727,False,Opens at 8:00 AM,,,,,$,,,,,,2022-11-09 18:03:43,33
33,Albertville,AL,35950,"203 W Mckinney Ave Suite B, Albertville, AL 35950",Chico's Taqueria,eb06b712-5bf9-4190-bc01-fe9e4f5e999f,https://www.ubereats.com/store/chicos-taqueria/eb06b712-5bf9-4190-bc01-fe9e4f5e999f,,34.27275,-86.20923,False,Opens at 11:00 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/20c2d73d-2d49-43e7-8ca6-c4c55ff30a0a.jpeg,https://d1ralsognjng37.cloudfront.net/c559247c-752b-4071-aed6-a16a9d7c431a.jpeg,https://d1ralsognjng37.cloudfront.net/6fad0583-dddd-45eb-aa76-5a129b474730.jpeg,https://d1ralsognjng37.cloudfront.net/94473f98-f372-4ec7-a419-8208257eb4b3.jpeg,https://d1ralsognjng37.cloudfront.net/63e50469-b992-46e4-8b4e-7d89275e1a96.jpeg,2022-11-09 18:03:43,34
34,Guntersville,AL,35976,"2200 Gilbreath Street, Guntersville, AL 35976",Simmons Bar-Be-Cue,f0906b08-9a8b-4a69-a959-b16c8592cd58,https://www.ubereats.com/store/simmons-bar-be-cue/f0906b08-9a8b-4a69-a959-b16c8592cd58,,34.3486,-86.30301,False,Opens at 10:30 AM,,,,,,https://d1ralsognjng37.cloudfront.net/664abbbe-9640-4f39-a5ba-0b042d93ab6f.jpeg,https://d1ralsognjng37.cloudfront.net/e901d86e-6a74-4abb-ae23-48e4ec222681.jpeg,https://d1ralsognjng37.cloudfront.net/6e7a31fb-30fa-4a13-b944-19683db04af1.jpeg,https://d1ralsognjng37.cloudfront.net/47b873ff-2116-4900-90ce-c5f3f5e38743.jpeg,https://d1ralsognjng37.cloudfront.net/391ee229-3df0-49db-b2ee-c5b1cf0903b5.jpeg,2022-11-09 18:03:43,35
35,Albertville,AL,35950,"8835 Us Hwy 431, Albertville, AL 35950",Popeyes (8835 Us Hwy 431),ff3e0c9d-bf01-44ff-a846-2d9208aae9b4,https://www.ubereats.com/store/popeyes-8835-us-hwy-431/ff3e0c9d-bf01-44ff-a846-2d9208aae9b4,,34.28504,-86.23079,False,Opens at 10:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/f89e82f644ba1bcb4fe1ddb30b86d0a3/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f89e82f644ba1bcb4fe1ddb30b86d0a3/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f89e82f644ba1bcb4fe1ddb30b86d0a3/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f89e82f644ba1bcb4fe1ddb30b86d0a3/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f89e82f644ba1bcb4fe1ddb30b86d0a3/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,36
36,Albertville,AL,35950,"7155 Us Highway 431, Albertville, AL 35950",Walgreens (7155 Us Highway 431),24f7c380-4653-4803-bee9-346818cc3f64,https://www.ubereats.com/store/walgreens-7155-us-highway-431/24f7c380-4653-4803-bee9-346818cc3f64,,34.27513,-86.20431,False,Opens at 9:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/7c8de9248810ea97ae0d0e6b60927521/16bb0a3ab8ea98cfe8906135767f7bf4.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7c8de9248810ea97ae0d0e6b60927521/d24a30ada2fef6c54cef8739d94823b0.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7c8de9248810ea97ae0d0e6b60927521/e0131c83be09a5694ebe179208a3825d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7c8de9248810ea97ae0d0e6b60927521/1d4135bf27b924efdd528452baa17174.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7c8de9248810ea97ae0d0e6b60927521/69ad85cd7b39888042b3bbf1c22d630d.jpeg,2022-11-09 18:03:43,37
37,Albertville,AL,35950,"8171 U.S. 431, Albertville, AL 35950",Baskin-Robbins (8171 Us Highway 431),36a52c46-67ab-5344-9683-3c64fa26b44e,https://www.ubereats.com/store/baskin-robbins-8171-us-highway-431/36a52c46-67ab-5344-9683-3c64fa26b44e,,34.28124,-86.21997,False,Opens at 5:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/afb3195eda22f9196eb45814d59f2c3a/9ba9ffab5f885fc3dac87838b3357014.webp,https://tb-static.uber.com/prod/image-proc/processed_images/afb3195eda22f9196eb45814d59f2c3a/f493b917841caa2281121494c004e237.webp,https://tb-static.uber.com/prod/image-proc/processed_images/afb3195eda22f9196eb45814d59f2c3a/357bb8cd86dabbaef837e6fb8fd17922.webp,https://tb-static.uber.com/prod/image-proc/processed_images/afb3195eda22f9196eb45814d59f2c3a/63fd65eea364e21ed668f3bae8d7f85f.webp,https://tb-static.uber.com/prod/image-proc/processed_images/afb3195eda22f9196eb45814d59f2c3a/f7e27f77a1abfdaa9fab9b4ae7dab7cb.webp,2022-11-09 18:03:43,38
38,Albertville,AL,35950,"525 Baltimore Avenue, Albertville, AL 35950",EL Rinconcito,a8c94f27-67ba-5b32-8b94-72cc60b70e67,https://www.ubereats.com/store/el-rinconcito/a8c94f27-67ba-5b32-8b94-72cc60b70e67,,34.25898,-86.19986,False,Opens at 10:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/f9c5ef83c813995483f32e283f163eb8-w2880-c4.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/f9c5ef83c813995483f32e283f163eb8-w240-81.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/f9c5ef83c813995483f32e283f163eb8-w550-d7.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/f9c5ef83c813995483f32e283f163eb8-w640-75.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/f9c5ef83c813995483f32e283f163eb8-w750-ec.jpg,2022-11-09 18:03:43,39
39,ALBERTVILLE,AL,35950,"6181 Us Hwy 431, ALBERTVILLE, AL 35950",CVS (6181 Us Hwy 431),11257ab0-cd75-51c8-9730-a9eb4681aac5,https://www.ubereats.com/store/cvs-6181-us-hwy-431/11257ab0-cd75-51c8-9730-a9eb4681aac5,,34.26586,-86.1931,False,Opens at 8:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/16bb0a3ab8ea98cfe8906135767f7bf4.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/d24a30ada2fef6c54cef8739d94823b0.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/e0131c83be09a5694ebe179208a3825d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/1d4135bf27b924efdd528452baa17174.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/a03a327ef8c01922b389f91abd06c230/69ad85cd7b39888042b3bbf1c22d630d.jpeg,2022-11-09 18:03:43,40
40,Oxford,AL,36203,"220 Leon Smith Parkway, Oxford, AL 36203",Cracker Barrel Old Country Store (220 Leon Smith Parkway),cabbf4f3-dc08-43c9-9f1a-5965b278c7b4,https://www.ubereats.com/store/cracker-barrel-old-country-store-220-leon-smith-parkway/cabbf4f3-dc08-43c9-9f1a-5965b278c7b4,,33.6125879,-85.78723,False,Opens at 7:30 AM,,,28.0,3.8,$,https://tb-static.uber.com/prod/image-proc/processed_images/f68e9f92313352ac5b4c9eb9db087111/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f68e9f92313352ac5b4c9eb9db087111/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f68e9f92313352ac5b4c9eb9db087111/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f68e9f92313352ac5b4c9eb9db087111/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/f68e9f92313352ac5b4c9eb9db087111/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,41
41,Oxford,AL,36203,"20 Commons Way, Oxford, AL 36203",Panda Express (20 Commons Way),174a52d5-9491-48cc-b437-650bd9e2935b,https://www.ubereats.com/store/panda-express-20-commons-way/174a52d5-9491-48cc-b437-650bd9e2935b,,33.6084442,-85.7868439,False,Opens at 10:30 AM,,,15.0,4.9,$,https://d1ralsognjng37.cloudfront.net/2c9841a7-c2e5-4202-bcb4-dc7cff46c668.jpeg,https://d1ralsognjng37.cloudfront.net/2b2e80d9-1921-428d-8082-77e70a3345a0.jpeg,https://d1ralsognjng37.cloudfront.net/1e1248f7-49f9-4d99-b278-f51dd7f62dd7.jpeg,https://d1ralsognjng37.cloudfront.net/2f3d9a0c-e58a-4f33-8f6d-431537e8d721.jpeg,https://d1ralsognjng37.cloudfront.net/6e3269e2-2182-479b-946f-0a1bc6bcec33.jpeg,2022-11-09 18:03:43,42
42,Jacksonville,AL,36265,"1021 Pelham Road South, Jacksonville, AL 36265",Captain D's (1021 Pelham Road South),9d71dd1c-8dcd-5ada-9407-c23d5ddb6336,https://www.ubereats.com/store/captain-ds-1021-pelham-road-south/9d71dd1c-8dcd-5ada-9407-c23d5ddb6336,,33.80248,-85.76189,False,Opens at 10:30 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/1cbc79f3-112f-40ec-a1d8-3f5ceb031482.jpeg,https://d1ralsognjng37.cloudfront.net/12203bc1-5b17-4232-a920-c24c2bcc6d2e.jpeg,https://d1ralsognjng37.cloudfront.net/b76120bd-3b83-4947-8bb2-745a996f5e82.jpeg,https://d1ralsognjng37.cloudfront.net/0889481d-1899-4a70-9d33-18be4f069905.jpeg,https://d1ralsognjng37.cloudfront.net/21cac509-738f-4fb7-a0d9-8d9b32781ce2.jpeg,2022-11-09 18:03:43,43
43,Anniston,AL,36206,"5630 Mcclellan Boulevard, Anniston, AL 36206",Los Arcos,917ddcb1-1a83-5868-b6ae-601fff82c2d3,https://www.ubereats.com/store/los-arcos/917ddcb1-1a83-5868-b6ae-601fff82c2d3,,33.7234,-85.81619,False,Opens at 11:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1539884741082-w2880-5f.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1539884741082-w240-f8.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1539884741082-w550-9a.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1539884741082-w640-ed.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1539884741082-w750-5e.jpg,2022-11-09 18:03:43,44
44,Anniston,AL,36202,"5600 Mccleelan Boulevard, Anniston, AL 36202",Krystal (5600 McCleelan Boulevard),7139595c-8adb-5015-9d66-cd4fa2f9ea5e,https://www.ubereats.com/store/krystal-5600-mccleelan-boulevard/7139595c-8adb-5015-9d66-cd4fa2f9ea5e,,33.72072,-85.8177,False,Opens at 10:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/be569e421741a9454c3003790bcf87ee/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/be569e421741a9454c3003790bcf87ee/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/be569e421741a9454c3003790bcf87ee/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/be569e421741a9454c3003790bcf87ee/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/be569e421741a9454c3003790bcf87ee/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,45
45,Oxford,AL,36203,"40 Ali Way, Oxford, AL 36203",Leo's Italian Kitchen (40 Ali Way),678ab048-6d7e-5257-8524-810804db71e7,https://www.ubereats.com/store/leos-italian-kitchen-40-ali-way/678ab048-6d7e-5257-8524-810804db71e7,,33.61051,-85.82396,False,Opens at 10:30 AM,,,,,$$,https://tb-static.uber.com/prod/image-proc/processed_images/4bd7fffa761152e14b3f1e5a9f8fb25f/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/4bd7fffa761152e14b3f1e5a9f8fb25f/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/4bd7fffa761152e14b3f1e5a9f8fb25f/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/4bd7fffa761152e14b3f1e5a9f8fb25f/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/4bd7fffa761152e14b3f1e5a9f8fb25f/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,46
46,Alexandria,AL,36250,"81 Big Valley Drive, Alexandria, AL 36250",Lickin Good Donuts,748b7532-0d24-4d7d-b78e-76526ba002db,https://www.ubereats.com/store/lickin-good-donuts/748b7532-0d24-4d7d-b78e-76526ba002db,,33.78111,-85.89768,False,Opens at 5:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/2ff67c2d-64da-48ce-85e7-fd944db779db.jpeg,https://d1ralsognjng37.cloudfront.net/344176a2-318c-49aa-9314-e9a869be24c0.jpeg,https://d1ralsognjng37.cloudfront.net/0aee6400-67c4-4f38-934e-879c0f547180.jpeg,https://d1ralsognjng37.cloudfront.net/d6e514d3-81c4-4bca-a4da-453f3f9ce9eb.jpeg,https://d1ralsognjng37.cloudfront.net/3cd87937-5706-44a8-b31f-53dfbe2a52b3.jpeg,2022-11-09 18:03:43,47
47,Anniston,AL,36206,"5624 Mcclellan Boulevard, Anniston, AL 36206",NO.1 CHINA BUFFET,34044d6a-2fcd-56ec-984e-57be83e80077,https://www.ubereats.com/store/no1-china-buffet/34044d6a-2fcd-56ec-984e-57be83e80077,,33.72261,-85.81674,False,Opens at 11:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/fb6590c7cd6edcbab6dd01c1c51616a2-w2880-1c.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/fb6590c7cd6edcbab6dd01c1c51616a2-w240-be.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/fb6590c7cd6edcbab6dd01c1c51616a2-w640-79.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/fb6590c7cd6edcbab6dd01c1c51616a2-w550-79.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/fb6590c7cd6edcbab6dd01c1c51616a2-w750-fe.jpg,2022-11-09 18:03:43,48
48,Anniston,AL,36201,"1118 Noble Street, Anniston, AL 36201",Noble Street Deli,9287dcaf-4c53-5f63-ae8f-91957e2b952f,https://www.ubereats.com/store/noble-street-deli/9287dcaf-4c53-5f63-ae8f-91957e2b952f,,33.65918,-85.83022,False,Opens at 11:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/7d99d93f-3ebe-4883-b6fe-1d4eaa5fc255,https://d1ralsognjng37.cloudfront.net/2eb93c3e-909d-4e26-b4a7-9b7b2ff01dfb,https://d1ralsognjng37.cloudfront.net/b2b748d4-f372-49d0-900c-52efbb5c54b4,https://d1ralsognjng37.cloudfront.net/150fab0c-2d42-4ee0-8aa8-2c56b0ec4566,https://d1ralsognjng37.cloudfront.net/4d09da87-9d91-4ad5-b2ed-85519f0ac0b8,2022-11-09 18:03:43,49
49,Anniston,AL,36201,"3234 Mcclellan Blvd., Anniston, AL 36201",Zaxby's (3234 Mcclellan Blvd.),e25c3584-2118-4a89-b63e-a935af35028b,https://www.ubereats.com/store/zaxbys-3234-mcclellan-blvd/e25c3584-2118-4a89-b63e-a935af35028b,,33.6889986,-85.8236343,False,Opens at 9:45 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/6ba38ed9-b830-4550-956b-b784ad0281a6.jpeg,https://d1ralsognjng37.cloudfront.net/1a1ac399-d5e6-4595-8ce1-ce31cbb4e93b.jpeg,https://d1ralsognjng37.cloudfront.net/8d8b9014-cea7-4fb5-ad73-0be1de65a506.jpeg,https://d1ralsognjng37.cloudfront.net/a1ff0c82-968e-44e2-b090-7d49b6ea48d4.jpeg,https://d1ralsognjng37.cloudfront.net/5ddb6a53-b373-46c9-b9fd-93636d24a628.jpeg,2022-11-09 18:03:43,50
50,Arab,AL,35016,"554 N Brindlee Mountain Pkwy, Arab, AL 35016",Burger King (554 N Brindlee Mountain Pkwy),11180c71-8641-4a61-9852-b6e65a32b560,https://www.ubereats.com/store/burger-king-554-n-brindlee-mountain-pkwy/11180c71-8641-4a61-9852-b6e65a32b560,,34.32344,-86.50283,False,Available at 6:30 AM,,,,,$,https://d1ralsognjng37.cloudfront.net/9c9dc728-52d1-4752-a969-7293d2b89f18.jpeg,https://d1ralsognjng37.cloudfront.net/305764d1-812a-40a4-a088-ab34f27b1b99.jpeg,https://d1ralsognjng37.cloudfront.net/002a02ce-69ff-4f23-b186-5296496a0fba.jpeg,https://d1ralsognjng37.cloudfront.net/c0a56b5d-b03c-4cb7-a667-e81882b51d6e.jpeg,https://d1ralsognjng37.cloudfront.net/aba57198-946b-4d01-a976-f9310f353956.jpeg,2022-11-09 18:03:43,51
51,Oxford,AL,36203,"700 Quintard Drive, FC-1, Oxford, AL 36203",American Deli ,75734f70-f955-5c1c-aef1-8884be4256e8,https://www.ubereats.com/store/american-deli/75734f70-f955-5c1c-aef1-8884be4256e8,,33.61254,-85.82755,False,Opens at 10:30 AM,,,,,$$,,,,,,2022-11-09 18:03:43,52
52,Arab,AL,35016,"1143 N Brindlee Mountain Pkwy, Arab, AL 35016",Arby's (1143 N Brindlee Mountain Pkwy),fc5336fa-07a7-41ae-8188-8640d4abf677,https://www.ubereats.com/store/arbys-1143-n-brindlee-mountain-pkwy/fc5336fa-07a7-41ae-8188-8640d4abf677,$0 Delivery Fee (Spend $20),34.33606,-86.50417,False,Available at 10:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,53
53,Anniston,AL,36201,"1818 Quintard Avenue, Anniston, AL 36201",Burger King (1818 Quintard Avenue),b6499bdb-bb9d-4238-b577-824d8b438d68,https://www.ubereats.com/store/burger-king-1818-quintard-avenue/b6499bdb-bb9d-4238-b577-824d8b438d68,,33.6683327,-85.8274918,False,Opens at 6:30 AM,,,11.0,4.3,$,https://d1ralsognjng37.cloudfront.net/da539a47-5a83-4fd3-a788-401d0528c3e5.jpeg,https://d1ralsognjng37.cloudfront.net/292eb428-1ba1-4761-9c52-f8bf8cc55c39.jpeg,https://d1ralsognjng37.cloudfront.net/b70532a3-1fc6-4351-81f1-25212e55f3a6.jpeg,https://d1ralsognjng37.cloudfront.net/f147f9e1-cd73-40b5-afd4-b03e27ffbdd0.jpeg,https://d1ralsognjng37.cloudfront.net/6619174b-637d-47c7-b98e-3eec895f4ff8.jpeg,2022-11-09 18:03:43,54
54,Arab,AL,35016,"111 N Brindlee Mountain Pkwy, Arab, AL 35016",Subway (111 N Brindlee Mountain Pkwy),afa9bc44-45d9-4137-a495-d0a40d59cbe8,https://www.ubereats.com/store/subway-111-n-brindlee-mountain-pkwy/afa9bc44-45d9-4137-a495-d0a40d59cbe8,,34.31817,-86.50365,False,Available at 7:00 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/7f95368695d10fd3c85ddcbd07b064c7/9ba9ffab5f885fc3dac87838b3357014.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7f95368695d10fd3c85ddcbd07b064c7/f493b917841caa2281121494c004e237.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7f95368695d10fd3c85ddcbd07b064c7/357bb8cd86dabbaef837e6fb8fd17922.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7f95368695d10fd3c85ddcbd07b064c7/63fd65eea364e21ed668f3bae8d7f85f.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/7f95368695d10fd3c85ddcbd07b064c7/f7e27f77a1abfdaa9fab9b4ae7dab7cb.jpeg,2022-11-09 18:03:43,55
55,Jacksonville,AL,36265,"702 South Pelham Road, Jacksonville, AL 36265",Papa John's (702 South Pelham Road),23f66dea-df13-5291-99fb-bd4b85efb6b3,https://www.ubereats.com/store/papa-johns-702-south-pelham-road/23f66dea-df13-5291-99fb-bd4b85efb6b3,"Spend $25, Save $5",33.80813,-85.76091,False,Opens at 10:30 AM,,,,,$$,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/dc01951e2e0bfb50082ed903e1f848fc/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,56
56,Arab,AL,35016,"2423 Old Huntsville Highway, Arab, AL 35016",The Funky Feather,b0704bb3-49d2-4eaa-b3c7-267de3441845,https://www.ubereats.com/store/the-funky-feather/b0704bb3-49d2-4eaa-b3c7-267de3441845,,34.36075,-86.51024,False,Available Thursday 4:30 AM,,,,,$$,https://d1ralsognjng37.cloudfront.net/44e9a718-5cce-4c5a-95d6-8de2c364f1db,https://d1ralsognjng37.cloudfront.net/57a71959-44fe-48b3-b4cb-26fdc98920c5,https://d1ralsognjng37.cloudfront.net/9a977ea4-8a6e-4608-bf07-6e4ad3cda75e,https://d1ralsognjng37.cloudfront.net/5585582b-a3e4-491d-89ec-60e3c5ed5ac9,https://d1ralsognjng37.cloudfront.net/79352dfc-63b9-405e-b622-effafd3b0c83,2022-11-09 18:03:43,57
57,Anniston,AL,35758,"1829 Quintard Ave, Anniston, AL 35758",Arby's (1829 Quintard Ave),a31867e3-da7f-4393-b10c-eee881f65cfa,https://www.ubereats.com/store/arbys-1829-quintard-ave/a31867e3-da7f-4393-b10c-eee881f65cfa,$0 Delivery Fee (Spend $20),33.668744,-85.826353,False,Opens at 9:45 AM,,,,,$,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/3ac2b39ad528f8c8c5dc77c59abb683d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/719c6bd2757b08684c0faae44d43159d.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/93b5fd796682c6d5302cd5bec164fe90.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/97e6648b3593c29cb4a6335f976e6d84.jpeg,https://tb-static.uber.com/prod/image-proc/processed_images/59ba3630894d05385ea9e1d826f60fcb/a70f5c9df440d10213e93244e9eb7cad.jpeg,2022-11-09 18:03:43,58
58,Arab,AL,35016,"209 3rd Avenue Northwest, Arab, AL 35016",Backroads Diner,6221a1d3-f7dc-5a0d-a4ec-3d9076aeb39d,https://www.ubereats.com/store/backroads-diner/6221a1d3-f7dc-5a0d-a4ec-3d9076aeb39d,,34.31989,-86.49751,False,Available at 6:30 AM,,,,,$$,https://duyt4h9nfnj50.cloudfront.net/resized/1542652991787-w2880-b9.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1542652991787-w240-31.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1542652991787-w1080-26.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1542652991787-w750-2d.jpg,https://duyt4h9nfnj50.cloudfront.net/resized/1542652991787-w550-28.jpg,2022-11-09 18:03:43,59
